Most_Dangerous_Place,CRIMES,PLACE_TYPE,YEAR,STATE_UT
RESIDENTIAL PREMISES - Dacoity,51,RESIDENTIAL PREMISES - Dacoity,2007,KARNATAKA
RESIDENTIAL PREMISES - Dacoity,51,RESIDENTIAL PREMISES - Dacoity,2007,WEST BENGAL
RESIDENTIAL PREMISES - Robbery,51,RESIDENTIAL PREMISES - Robbery,2003,NAGALAND
RESIDENTIAL PREMISES - Robbery,51,RESIDENTIAL PREMISES - Robbery,2010,CHHATTISGARH
BANKS - Burglary,52,BANKS - Burglary,2001,MADHYA PRADESH
COMMERCIAL ESTABLISHMENTS - Burglary,52,COMMERCIAL ESTABLISHMENTS - Burglary,2006,UTTARAKHAND
COMMERCIAL ESTABLISHMENTS - Burglary,52,COMMERCIAL ESTABLISHMENTS - Burglary,2010,TRIPURA
COMMERCIAL ESTABLISHMENTS - Robbery,52,COMMERCIAL ESTABLISHMENTS - Robbery,2002,WEST BENGAL
COMMERCIAL ESTABLISHMENTS - Robbery,52,COMMERCIAL ESTABLISHMENTS - Robbery,2007,KERALA
HIGHWAYS - Dacoity,52,HIGHWAYS - Dacoity,2008,ODISHA
HIGHWAYS - Robbery,52,HIGHWAYS - Robbery,2001,TAMIL NADU
RAILWAYS - Robbery,52,RAILWAYS - Robbery,2001,BIHAR
RAILWAYS - Robbery,52,RAILWAYS - Robbery,2001,GUJARAT
RAILWAYS - Theft,52,RAILWAYS - Theft,2001,UTTARAKHAND
RESIDENTIAL PREMISES - Robbery,52,RESIDENTIAL PREMISES - Robbery,2001,HARYANA
RESIDENTIAL PREMISES - Theft,52,RESIDENTIAL PREMISES - Theft,2003,MANIPUR
BANKS - Burglary,53,BANKS - Burglary,2006,KERALA
BANKS - Dacoity,53,BANKS - Dacoity,2009,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Burglary,53,COMMERCIAL ESTABLISHMENTS - Burglary,2005,WEST BENGAL
COMMERCIAL ESTABLISHMENTS - Robbery,53,COMMERCIAL ESTABLISHMENTS - Robbery,2001,KARNATAKA
COMMERCIAL ESTABLISHMENTS - Theft,53,COMMERCIAL ESTABLISHMENTS - Theft,2003,ARUNACHAL PRADESH
HIGHWAYS - Robbery,53,HIGHWAYS - Robbery,2008,UTTARAKHAND
HIGHWAYS - Theft,53,HIGHWAYS - Theft,2007,KERALA
RESIDENTIAL PREMISES - Dacoity,53,RESIDENTIAL PREMISES - Dacoity,2002,MADHYA PRADESH
RESIDENTIAL PREMISES - Dacoity,53,RESIDENTIAL PREMISES - Dacoity,2004,CHHATTISGARH
RESIDENTIAL PREMISES - Dacoity,53,RESIDENTIAL PREMISES - Dacoity,2007,ANDHRA PRADESH
RESIDENTIAL PREMISES - Robbery,53,RESIDENTIAL PREMISES - Robbery,2006,HARYANA
BANKS - Dacoity,54,BANKS - Dacoity,2009,TOTAL (ALL-INDIA)
COMMERCIAL ESTABLISHMENTS - Burglary,54,COMMERCIAL ESTABLISHMENTS - Burglary,2006,ARUNACHAL PRADESH
COMMERCIAL ESTABLISHMENTS - Burglary,54,COMMERCIAL ESTABLISHMENTS - Burglary,2009,UTTARAKHAND
COMMERCIAL ESTABLISHMENTS - Dacoity,54,COMMERCIAL ESTABLISHMENTS - Dacoity,2007,MAHARASHTRA
COMMERCIAL ESTABLISHMENTS - Robbery,54,COMMERCIAL ESTABLISHMENTS - Robbery,2001,HARYANA
COMMERCIAL ESTABLISHMENTS - Robbery,54,COMMERCIAL ESTABLISHMENTS - Robbery,2008,WEST BENGAL
COMMERCIAL ESTABLISHMENTS - Robbery,54,COMMERCIAL ESTABLISHMENTS - Robbery,2010,HARYANA
COMMERCIAL ESTABLISHMENTS - Theft,54,COMMERCIAL ESTABLISHMENTS - Theft,2001,ARUNACHAL PRADESH
HIGHWAYS - Robbery,54,HIGHWAYS - Robbery,2004,UTTARAKHAND
HIGHWAYS - Robbery,54,HIGHWAYS - Robbery,2010,GUJARAT
HIGHWAYS - Theft,54,HIGHWAYS - Theft,2005,KARNATAKA
RAILWAYS - Robbery,54,RAILWAYS - Robbery,2001,MADHYA PRADESH
RAILWAYS - Theft,54,RAILWAYS - Theft,2004,UTTARAKHAND
RESIDENTIAL PREMISES - Dacoity,54,RESIDENTIAL PREMISES - Dacoity,2001,CHHATTISGARH
RESIDENTIAL PREMISES - Robbery,54,RESIDENTIAL PREMISES - Robbery,2002,JAMMU & KASHMIR
RESIDENTIAL PREMISES - Theft,54,RESIDENTIAL PREMISES - Theft,2008,SIKKIM
COMMERCIAL ESTABLISHMENTS - Robbery,55,COMMERCIAL ESTABLISHMENTS - Robbery,2004,UTTAR PRADESH
COMMERCIAL ESTABLISHMENTS - Robbery,55,COMMERCIAL ESTABLISHMENTS - Robbery,2005,KERALA
HIGHWAYS - Dacoity,55,HIGHWAYS - Dacoity,2005,UTTAR PRADESH
HIGHWAYS - Dacoity,55,HIGHWAYS - Dacoity,2010,UTTAR PRADESH
HIGHWAYS - Robbery,55,HIGHWAYS - Robbery,2004,WEST BENGAL
HIGHWAYS - Robbery,55,HIGHWAYS - Robbery,2006,KARNATAKA
HIGHWAYS - Theft,55,HIGHWAYS - Theft,2006,CHHATTISGARH
RAILWAYS - Robbery,55,RAILWAYS - Robbery,2002,BIHAR
RESIDENTIAL PREMISES - Burglary,55,RESIDENTIAL PREMISES - Burglary,2006,SIKKIM
RESIDENTIAL PREMISES - Burglary,55,RESIDENTIAL PREMISES - Burglary,2007,CHANDIGARH
RESIDENTIAL PREMISES - Dacoity,55,RESIDENTIAL PREMISES - Dacoity,2002,WEST BENGAL
RESIDENTIAL PREMISES - Dacoity,55,RESIDENTIAL PREMISES - Dacoity,2006,WEST BENGAL
RESIDENTIAL PREMISES - Robbery,55,RESIDENTIAL PREMISES - Robbery,2002,HARYANA
RESIDENTIAL PREMISES - Robbery,55,RESIDENTIAL PREMISES - Robbery,2007,WEST BENGAL
RESIDENTIAL PREMISES - Theft,55,RESIDENTIAL PREMISES - Theft,2001,HIMACHAL PRADESH
BANKS - Dacoity,56,BANKS - Dacoity,2007,TOTAL (ALL-INDIA)
BANKS - Dacoity,56,BANKS - Dacoity,2007,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Robbery,56,COMMERCIAL ESTABLISHMENTS - Robbery,2010,BIHAR
COMMERCIAL ESTABLISHMENTS - Theft,56,COMMERCIAL ESTABLISHMENTS - Theft,2004,ARUNACHAL PRADESH
HIGHWAYS - Burglary,56,HIGHWAYS - Burglary,2003,UTTAR PRADESH
HIGHWAYS - Robbery,56,HIGHWAYS - Robbery,2006,RAJASTHAN
HIGHWAYS - Robbery,56,HIGHWAYS - Robbery,2007,KARNATAKA
HIGHWAYS - Robbery,56,HIGHWAYS - Robbery,2007,UTTARAKHAND
HIGHWAYS - Theft,56,HIGHWAYS - Theft,2002,KARNATAKA
RESIDENTIAL PREMISES - Burglary,56,RESIDENTIAL PREMISES - Burglary,2004,PUDUCHERRY
RESIDENTIAL PREMISES - Dacoity,56,RESIDENTIAL PREMISES - Dacoity,2002,CHHATTISGARH
RESIDENTIAL PREMISES - Dacoity,56,RESIDENTIAL PREMISES - Dacoity,2003,CHHATTISGARH
RESIDENTIAL PREMISES - Dacoity,56,RESIDENTIAL PREMISES - Dacoity,2009,CHHATTISGARH
RIVER and SEA - Theft,56,RIVER and SEA - Theft,2004,MADHYA PRADESH
BANKS - Dacoity,57,BANKS - Dacoity,2001,TOTAL (ALL-INDIA)
BANKS - Dacoity,57,BANKS - Dacoity,2001,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Robbery,57,COMMERCIAL ESTABLISHMENTS - Robbery,2001,WEST BENGAL
COMMERCIAL ESTABLISHMENTS - Robbery,57,COMMERCIAL ESTABLISHMENTS - Robbery,2008,BIHAR
COMMERCIAL ESTABLISHMENTS - Robbery,57,COMMERCIAL ESTABLISHMENTS - Robbery,2009,BIHAR
HIGHWAYS - Dacoity,57,HIGHWAYS - Dacoity,2001,ANDHRA PRADESH
HIGHWAYS - Robbery,57,HIGHWAYS - Robbery,2001,KARNATAKA
HIGHWAYS - Robbery,57,HIGHWAYS - Robbery,2003,UTTARAKHAND
HIGHWAYS - Robbery,57,HIGHWAYS - Robbery,2005,UTTARAKHAND
RAILWAYS - Burglary,57,RAILWAYS - Burglary,2006,ASSAM
RAILWAYS - Robbery,57,RAILWAYS - Robbery,2001,MAHARASHTRA
RESIDENTIAL PREMISES - Theft,57,RESIDENTIAL PREMISES - Theft,2003,PUDUCHERRY
RESIDENTIAL PREMISES - Theft,57,RESIDENTIAL PREMISES - Theft,2004,GOA
RESIDENTIAL PREMISES - Theft,57,RESIDENTIAL PREMISES - Theft,2006,SIKKIM
BANKS - Theft,58,BANKS - Theft,2003,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Dacoity,58,COMMERCIAL ESTABLISHMENTS - Dacoity,2003,BIHAR
COMMERCIAL ESTABLISHMENTS - Robbery,58,COMMERCIAL ESTABLISHMENTS - Robbery,2001,DELHI
HIGHWAYS - Dacoity,58,HIGHWAYS - Dacoity,2001,GUJARAT
HIGHWAYS - Dacoity,58,HIGHWAYS - Dacoity,2009,UTTAR PRADESH
HIGHWAYS - Robbery,58,HIGHWAYS - Robbery,2008,GUJARAT
RAILWAYS - Dacoity,58,RAILWAYS - Dacoity,2002,BIHAR
RAILWAYS - Robbery,58,RAILWAYS - Robbery,2006,GUJARAT
RESIDENTIAL PREMISES - Burglary,58,RESIDENTIAL PREMISES - Burglary,2006,MEGHALAYA
RESIDENTIAL PREMISES - Dacoity,58,RESIDENTIAL PREMISES - Dacoity,2004,MADHYA PRADESH
RESIDENTIAL PREMISES - Robbery,58,RESIDENTIAL PREMISES - Robbery,2008,CHHATTISGARH
BANKS - Robbery,59,BANKS - Robbery,2010,TOTAL (ALL-INDIA)
BANKS - Robbery,59,BANKS - Robbery,2010,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Burglary,59,COMMERCIAL ESTABLISHMENTS - Burglary,2002,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Burglary,59,COMMERCIAL ESTABLISHMENTS - Burglary,2003,CHANDIGARH
COMMERCIAL ESTABLISHMENTS - Burglary,59,COMMERCIAL ESTABLISHMENTS - Burglary,2004,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Robbery,59,COMMERCIAL ESTABLISHMENTS - Robbery,2001,TOTAL (UTs)
COMMERCIAL ESTABLISHMENTS - Robbery,59,COMMERCIAL ESTABLISHMENTS - Robbery,2003,KERALA
COMMERCIAL ESTABLISHMENTS - Robbery,59,COMMERCIAL ESTABLISHMENTS - Robbery,2007,MADHYA PRADESH
HIGHWAYS - Dacoity,59,HIGHWAYS - Dacoity,2003,MAHARASHTRA
HIGHWAYS - Dacoity,59,HIGHWAYS - Dacoity,2005,ANDHRA PRADESH
HIGHWAYS - Theft,59,HIGHWAYS - Theft,2009,MANIPUR
RAILWAYS - Theft,59,RAILWAYS - Theft,2009,PUNJAB
RESIDENTIAL PREMISES - Burglary,59,RESIDENTIAL PREMISES - Burglary,2002,MEGHALAYA
RESIDENTIAL PREMISES - Burglary,59,RESIDENTIAL PREMISES - Burglary,2007,ANDAMAN & NICOBAR ISLANDS
RESIDENTIAL PREMISES - Burglary,59,RESIDENTIAL PREMISES - Burglary,2008,SIKKIM
RESIDENTIAL PREMISES - Burglary,59,RESIDENTIAL PREMISES - Burglary,2010,SIKKIM
RESIDENTIAL PREMISES - Dacoity,59,RESIDENTIAL PREMISES - Dacoity,2001,MADHYA PRADESH
RESIDENTIAL PREMISES - Dacoity,59,RESIDENTIAL PREMISES - Dacoity,2007,CHHATTISGARH
RESIDENTIAL PREMISES - Robbery,59,RESIDENTIAL PREMISES - Robbery,2004,CHHATTISGARH
RESIDENTIAL PREMISES - Robbery,59,RESIDENTIAL PREMISES - Robbery,2005,CHHATTISGARH
BANKS - Theft,60,BANKS - Theft,2009,HARYANA
COMMERCIAL ESTABLISHMENTS - Dacoity,60,COMMERCIAL ESTABLISHMENTS - Dacoity,2008,MAHARASHTRA
HIGHWAYS - Robbery,60,HIGHWAYS - Robbery,2001,RAJASTHAN
HIGHWAYS - Robbery,60,HIGHWAYS - Robbery,2006,WEST BENGAL
HIGHWAYS - Robbery,60,HIGHWAYS - Robbery,2008,RAJASTHAN
HIGHWAYS - Robbery,60,HIGHWAYS - Robbery,2009,ASSAM
HIGHWAYS - Robbery,60,HIGHWAYS - Robbery,2009,GUJARAT
HIGHWAYS - Theft,60,HIGHWAYS - Theft,2010,MANIPUR
RESIDENTIAL PREMISES - Robbery,60,RESIDENTIAL PREMISES - Robbery,2002,CHHATTISGARH
RESIDENTIAL PREMISES - Robbery,60,RESIDENTIAL PREMISES - Robbery,2006,DELHI
BANKS - Burglary,61,BANKS - Burglary,2009,KARNATAKA
BANKS - Theft,61,BANKS - Theft,2001,KARNATAKA
BANKS - Theft,61,BANKS - Theft,2003,TRIPURA
COMMERCIAL ESTABLISHMENTS - Theft,61,COMMERCIAL ESTABLISHMENTS - Theft,2005,TRIPURA
HIGHWAYS - Robbery,61,HIGHWAYS - Robbery,2007,CHHATTISGARH
HIGHWAYS - Theft,61,HIGHWAYS - Theft,2005,NAGALAND
RAILWAYS - Robbery,61,RAILWAYS - Robbery,2002,GUJARAT
RAILWAYS - Theft,61,RAILWAYS - Theft,2009,UTTARAKHAND
RESIDENTIAL PREMISES - Dacoity,61,RESIDENTIAL PREMISES - Dacoity,2001,TAMIL NADU
RESIDENTIAL PREMISES - Dacoity,61,RESIDENTIAL PREMISES - Dacoity,2008,KARNATAKA
BANKS - Burglary,62,BANKS - Burglary,2001,KARNATAKA
BANKS - Dacoity,62,BANKS - Dacoity,2003,TOTAL (ALL-INDIA)
BANKS - Dacoity,62,BANKS - Dacoity,2003,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Burglary,62,COMMERCIAL ESTABLISHMENTS - Burglary,2004,CHANDIGARH
COMMERCIAL ESTABLISHMENTS - Robbery,62,COMMERCIAL ESTABLISHMENTS - Robbery,2010,GUJARAT
HIGHWAYS - Dacoity,62,HIGHWAYS - Dacoity,2003,GUJARAT
HIGHWAYS - Theft,62,HIGHWAYS - Theft,2002,CHHATTISGARH
RAILWAYS - Robbery,62,RAILWAYS - Robbery,2006,MAHARASHTRA
RAILWAYS - Theft,62,RAILWAYS - Theft,2008,JAMMU & KASHMIR
RESIDENTIAL PREMISES - Dacoity,62,RESIDENTIAL PREMISES - Dacoity,2008,WEST BENGAL
RESIDENTIAL PREMISES - Theft,62,RESIDENTIAL PREMISES - Theft,2003,HIMACHAL PRADESH
COMMERCIAL ESTABLISHMENTS - Dacoity,63,COMMERCIAL ESTABLISHMENTS - Dacoity,2002,MAHARASHTRA
COMMERCIAL ESTABLISHMENTS - Robbery,63,COMMERCIAL ESTABLISHMENTS - Robbery,2006,BIHAR
COMMERCIAL ESTABLISHMENTS - Theft,63,COMMERCIAL ESTABLISHMENTS - Theft,2009,HIMACHAL PRADESH
HIGHWAYS - Dacoity,63,HIGHWAYS - Dacoity,2002,UTTAR PRADESH
HIGHWAYS - Theft,63,HIGHWAYS - Theft,2005,RAJASTHAN
HIGHWAYS - Theft,63,HIGHWAYS - Theft,2007,JHARKHAND
RAILWAYS - Robbery,63,RAILWAYS - Robbery,2008,MAHARASHTRA
RESIDENTIAL PREMISES - Dacoity,63,RESIDENTIAL PREMISES - Dacoity,2006,KARNATAKA
BANKS - Burglary,64,BANKS - Burglary,2007,MAHARASHTRA
COMMERCIAL ESTABLISHMENTS - Burglary,64,COMMERCIAL ESTABLISHMENTS - Burglary,2009,GOA
COMMERCIAL ESTABLISHMENTS - Dacoity,64,COMMERCIAL ESTABLISHMENTS - Dacoity,2004,MAHARASHTRA
COMMERCIAL ESTABLISHMENTS - Theft,64,COMMERCIAL ESTABLISHMENTS - Theft,2001,GOA
COMMERCIAL ESTABLISHMENTS - Theft,64,COMMERCIAL ESTABLISHMENTS - Theft,2008,NAGALAND
HIGHWAYS - Dacoity,64,HIGHWAYS - Dacoity,2006,MAHARASHTRA
HIGHWAYS - Robbery,64,HIGHWAYS - Robbery,2007,ASSAM
HIGHWAYS - Theft,64,HIGHWAYS - Theft,2002,ASSAM
RESIDENTIAL PREMISES - Burglary,64,RESIDENTIAL PREMISES - Burglary,2009,SIKKIM
RESIDENTIAL PREMISES - Dacoity,64,RESIDENTIAL PREMISES - Dacoity,2002,TAMIL NADU
RESIDENTIAL PREMISES - Robbery,64,RESIDENTIAL PREMISES - Robbery,2002,WEST BENGAL
RESIDENTIAL PREMISES - Robbery,64,RESIDENTIAL PREMISES - Robbery,2008,DELHI
RESIDENTIAL PREMISES - Robbery,64,RESIDENTIAL PREMISES - Robbery,2008,TOTAL (UTs)
RESIDENTIAL PREMISES - Theft,64,RESIDENTIAL PREMISES - Theft,2002,GOA
COMMERCIAL ESTABLISHMENTS - Burglary,65,COMMERCIAL ESTABLISHMENTS - Burglary,2001,NAGALAND
COMMERCIAL ESTABLISHMENTS - Burglary,65,COMMERCIAL ESTABLISHMENTS - Burglary,2007,ARUNACHAL PRADESH
COMMERCIAL ESTABLISHMENTS - Robbery,65,COMMERCIAL ESTABLISHMENTS - Robbery,2003,ASSAM
COMMERCIAL ESTABLISHMENTS - Robbery,65,COMMERCIAL ESTABLISHMENTS - Robbery,2005,MADHYA PRADESH
COMMERCIAL ESTABLISHMENTS - Theft,65,COMMERCIAL ESTABLISHMENTS - Theft,2002,CHANDIGARH
COMMERCIAL ESTABLISHMENTS - Theft,65,COMMERCIAL ESTABLISHMENTS - Theft,2003,CHANDIGARH
HIGHWAYS - Dacoity,65,HIGHWAYS - Dacoity,2005,MAHARASHTRA
HIGHWAYS - Robbery,65,HIGHWAYS - Robbery,2002,TAMIL NADU
HIGHWAYS - Robbery,65,HIGHWAYS - Robbery,2002,UTTARAKHAND
HIGHWAYS - Theft,65,HIGHWAYS - Theft,2004,WEST BENGAL
HIGHWAYS - Theft,65,HIGHWAYS - Theft,2006,JHARKHAND
RAILWAYS - Burglary,65,RAILWAYS - Burglary,2003,TOTAL (ALL-INDIA)
RAILWAYS - Burglary,65,RAILWAYS - Burglary,2003,TOTAL (STATES)
RAILWAYS - Robbery,65,RAILWAYS - Robbery,2003,BIHAR
RAILWAYS - Theft,65,RAILWAYS - Theft,2006,UTTARAKHAND
RESIDENTIAL PREMISES - Dacoity,65,RESIDENTIAL PREMISES - Dacoity,2009,KARNATAKA
RESIDENTIAL PREMISES - Robbery,65,RESIDENTIAL PREMISES - Robbery,2001,JAMMU & KASHMIR
RESIDENTIAL PREMISES - Theft,65,RESIDENTIAL PREMISES - Theft,2001,GOA
COMMERCIAL ESTABLISHMENTS - Burglary,66,COMMERCIAL ESTABLISHMENTS - Burglary,2008,CHANDIGARH
COMMERCIAL ESTABLISHMENTS - Burglary,66,COMMERCIAL ESTABLISHMENTS - Burglary,2009,TRIPURA
COMMERCIAL ESTABLISHMENTS - Robbery,66,COMMERCIAL ESTABLISHMENTS - Robbery,2001,TAMIL NADU
COMMERCIAL ESTABLISHMENTS - Robbery,66,COMMERCIAL ESTABLISHMENTS - Robbery,2004,WEST BENGAL
COMMERCIAL ESTABLISHMENTS - Theft,66,COMMERCIAL ESTABLISHMENTS - Theft,2008,ARUNACHAL PRADESH
RAILWAYS - Theft,66,RAILWAYS - Theft,2005,ASSAM
RESIDENTIAL PREMISES - Burglary,66,RESIDENTIAL PREMISES - Burglary,2001,NAGALAND
RESIDENTIAL PREMISES - Burglary,66,RESIDENTIAL PREMISES - Burglary,2001,PUDUCHERRY
RESIDENTIAL PREMISES - Dacoity,66,RESIDENTIAL PREMISES - Dacoity,2006,MADHYA PRADESH
RESIDENTIAL PREMISES - Robbery,66,RESIDENTIAL PREMISES - Robbery,2008,TOTAL (ALL-INDIA)
RESIDENTIAL PREMISES - Robbery,66,RESIDENTIAL PREMISES - Robbery,2010,HARYANA
RESIDENTIAL PREMISES - Theft,66,RESIDENTIAL PREMISES - Theft,2006,GOA
RESIDENTIAL PREMISES - Theft,66,RESIDENTIAL PREMISES - Theft,2007,GOA
RIVER and SEA - Theft,66,RIVER and SEA - Theft,2008,MADHYA PRADESH
RIVER and SEA - Theft,66,RIVER and SEA - Theft,2009,MAHARASHTRA
BANKS - Dacoity,67,BANKS - Dacoity,2002,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Robbery,67,COMMERCIAL ESTABLISHMENTS - Robbery,2005,BIHAR
COMMERCIAL ESTABLISHMENTS - Robbery,67,COMMERCIAL ESTABLISHMENTS - Robbery,2005,KARNATAKA
COMMERCIAL ESTABLISHMENTS - Robbery,67,COMMERCIAL ESTABLISHMENTS - Robbery,2010,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Theft,67,COMMERCIAL ESTABLISHMENTS - Theft,2006,ARUNACHAL PRADESH
HIGHWAYS - Robbery,67,HIGHWAYS - Robbery,2005,HARYANA
HIGHWAYS - Theft,67,HIGHWAYS - Theft,2008,WEST BENGAL
RAILWAYS - Burglary,67,RAILWAYS - Burglary,2010,JAMMU & KASHMIR
RESIDENTIAL PREMISES - Robbery,67,RESIDENTIAL PREMISES - Robbery,2006,TOTAL (UTs)
RESIDENTIAL PREMISES - Theft,67,RESIDENTIAL PREMISES - Theft,2001,MEGHALAYA
RESIDENTIAL PREMISES - Theft,67,RESIDENTIAL PREMISES - Theft,2007,SIKKIM
BANKS - Burglary,68,BANKS - Burglary,2010,MAHARASHTRA
BANKS - Dacoity,68,BANKS - Dacoity,2002,TOTAL (ALL-INDIA)
COMMERCIAL ESTABLISHMENTS - Burglary,68,COMMERCIAL ESTABLISHMENTS - Burglary,2003,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Theft,68,COMMERCIAL ESTABLISHMENTS - Theft,2004,PUDUCHERRY
COMMERCIAL ESTABLISHMENTS - Theft,68,COMMERCIAL ESTABLISHMENTS - Theft,2006,TRIPURA
HIGHWAYS - Robbery,68,HIGHWAYS - Robbery,2001,UTTARAKHAND
HIGHWAYS - Robbery,68,HIGHWAYS - Robbery,2007,GUJARAT
RAILWAYS - Robbery,68,RAILWAYS - Robbery,2005,BIHAR
RAILWAYS - Robbery,68,RAILWAYS - Robbery,2007,MAHARASHTRA
RESIDENTIAL PREMISES - Burglary,68,RESIDENTIAL PREMISES - Burglary,2005,ANDAMAN & NICOBAR ISLANDS
RESIDENTIAL PREMISES - Burglary,68,RESIDENTIAL PREMISES - Burglary,2008,PUDUCHERRY
RESIDENTIAL PREMISES - Theft,68,RESIDENTIAL PREMISES - Theft,2010,MANIPUR
BANKS - Burglary,69,BANKS - Burglary,2004,KERALA
BANKS - Dacoity,69,BANKS - Dacoity,2004,TOTAL (ALL-INDIA)
BANKS - Dacoity,69,BANKS - Dacoity,2004,TOTAL (STATES)
BANKS - Robbery,69,BANKS - Robbery,2006,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Burglary,69,COMMERCIAL ESTABLISHMENTS - Burglary,2007,GOA
COMMERCIAL ESTABLISHMENTS - Robbery,69,COMMERCIAL ESTABLISHMENTS - Robbery,2009,GUJARAT
COMMERCIAL ESTABLISHMENTS - Theft,69,COMMERCIAL ESTABLISHMENTS - Theft,2009,GOA
HIGHWAYS - Dacoity,69,HIGHWAYS - Dacoity,2003,UTTAR PRADESH
HIGHWAYS - Theft,69,HIGHWAYS - Theft,2004,TAMIL NADU
RAILWAYS - Burglary,69,RAILWAYS - Burglary,2001,MAHARASHTRA
RESIDENTIAL PREMISES - Dacoity,69,RESIDENTIAL PREMISES - Dacoity,2008,UTTAR PRADESH
BANKS - Robbery,70,BANKS - Robbery,2006,TOTAL (ALL-INDIA)
BANKS - Robbery,70,BANKS - Robbery,2009,TOTAL (ALL-INDIA)
BANKS - Robbery,70,BANKS - Robbery,2009,TOTAL (STATES)
BANKS - Theft,70,BANKS - Theft,2009,MAHARASHTRA
COMMERCIAL ESTABLISHMENTS - Robbery,70,COMMERCIAL ESTABLISHMENTS - Robbery,2001,GUJARAT
COMMERCIAL ESTABLISHMENTS - Robbery,70,COMMERCIAL ESTABLISHMENTS - Robbery,2006,ASSAM
COMMERCIAL ESTABLISHMENTS - Theft,70,COMMERCIAL ESTABLISHMENTS - Theft,2004,GOA
COMMERCIAL ESTABLISHMENTS - Theft,70,COMMERCIAL ESTABLISHMENTS - Theft,2005,GOA
HIGHWAYS - Robbery,70,HIGHWAYS - Robbery,2006,CHHATTISGARH
HIGHWAYS - Robbery,70,HIGHWAYS - Robbery,2010,RAJASTHAN
RAILWAYS - Robbery,70,RAILWAYS - Robbery,2006,JHARKHAND
RAILWAYS - Robbery,70,RAILWAYS - Robbery,2009,ODISHA
RESIDENTIAL PREMISES - Burglary,70,RESIDENTIAL PREMISES - Burglary,2002,PUDUCHERRY
RESIDENTIAL PREMISES - Dacoity,70,RESIDENTIAL PREMISES - Dacoity,2001,KARNATAKA
RESIDENTIAL PREMISES - Dacoity,70,RESIDENTIAL PREMISES - Dacoity,2003,WEST BENGAL
RESIDENTIAL PREMISES - Dacoity,70,RESIDENTIAL PREMISES - Dacoity,2009,WEST BENGAL
RESIDENTIAL PREMISES - Theft,70,RESIDENTIAL PREMISES - Theft,2005,GOA
COMMERCIAL ESTABLISHMENTS - Burglary,71,COMMERCIAL ESTABLISHMENTS - Burglary,2008,MIZORAM
COMMERCIAL ESTABLISHMENTS - Robbery,71,COMMERCIAL ESTABLISHMENTS - Robbery,2005,GUJARAT
HIGHWAYS - Robbery,71,HIGHWAYS - Robbery,2001,HARYANA
HIGHWAYS - Robbery,71,HIGHWAYS - Robbery,2003,RAJASTHAN
HIGHWAYS - Robbery,71,HIGHWAYS - Robbery,2008,WEST BENGAL
HIGHWAYS - Theft,71,HIGHWAYS - Theft,2004,KERALA
RAILWAYS - Burglary,71,RAILWAYS - Burglary,2001,KARNATAKA
RAILWAYS - Burglary,71,RAILWAYS - Burglary,2007,TOTAL (STATES)
RESIDENTIAL PREMISES - Burglary,71,RESIDENTIAL PREMISES - Burglary,2003,PUDUCHERRY
RESIDENTIAL PREMISES - Theft,71,RESIDENTIAL PREMISES - Theft,2002,HIMACHAL PRADESH
RESIDENTIAL PREMISES - Theft,71,RESIDENTIAL PREMISES - Theft,2009,PUDUCHERRY
RIVER and SEA - Theft,71,RIVER and SEA - Theft,2004,ANDHRA PRADESH
BANKS - Dacoity,72,BANKS - Dacoity,2005,TOTAL (STATES)
BANKS - Dacoity,72,BANKS - Dacoity,2006,TOTAL (STATES)
COMMERCIAL ESTABLISHMENTS - Burglary,72,COMMERCIAL ESTABLISHMENTS - Burglary,2004,GOA
COMMERCIAL ESTABLISHMENTS - Burglary,72,COMMERCIAL ESTABLISHMENTS - Burglary,2005,ARUNACHAL PRADESH
COMMERCIAL ESTABLISHMENTS - Burglary,72,COMMERCIAL ESTABLISHMENTS - Burglary,2006,CHANDIGARH
COMMERCIAL ESTABLISHMENTS - Robbery,72,COMMERCIAL ESTABLISHMENTS - Robbery,2003,KARNATAKA
COMMERCIAL ESTABLISHMENTS - Robbery,72,COMMERCIAL ESTABLISHMENTS - Robbery,2008,TAMIL NADU
HIGHWAYS - Robbery,72,HIGHWAYS - Robbery,2002,RAJASTHAN
HIGHWAYS - Robbery,72,HIGHWAYS - Robbery,2006,HARYANA
HIGHWAYS - Theft,72,HIGHWAYS - Theft,2001,CHHATTISGARH
HIGHWAYS - Theft,72,HIGHWAYS - Theft,2001,UTTARAKHAND
RAILWAYS - Burglary,72,RAILWAYS - Burglary,2001,HARYANA
RAILWAYS - Burglary,72,RAILWAYS - Burglary,2005,TOTAL (ALL-INDIA)
RAILWAYS - Burglary,72,RAILWAYS - Burglary,2005,TOTAL (STATES)
